PUC_Maximo_Asset_ID,DPW_Node_ID,Drain_Type,SYSTEM,System_Use_Code,System_Use,lng,lat
53060,53060,Catch Basin Drain,Eastbank,STORM,,-90.10908906,29.94020629
53061,53061,Catch Basin Drain,Eastbank,STORM,,-90.10904782,29.94070269
53062,53062,Catch Basin Drain,Eastbank,STORM,,-90.10872233,29.94050782
53063,53063,Catch Basin Drain,Eastbank,STORM,,-90.10883972,29.94047205
53064,53064,Catch Basin Drain,Eastbank,STORM,,-90.10885419,29.940111
53065,53065,Catch Basin Drain,Eastbank,STORM,,-90.10889519,29.93963459
53066,53066,Catch Basin Drain,Eastbank,STORM,,-90.10898034,29.94012092
53067,53067,Catch Basin Drain,Eastbank,STORM,,-90.10900507,29.93968373
53068,53068,Catch Basin Drain,Eastbank,STORM,,-90.10879921,29.93956308
53069,53069,Catch Basin Drain,Eastbank,STORM,,-90.10881299,29.9394926
53070,53070,Catch Basin Drain,Eastbank,STORM,,-90.10910479,29.93945032
53071,53071,Catch Basin Drain,Eastbank,STORM,,-90.10909938,29.93936529
53072,53072,Catch Basin Drain,Eastbank,STORM,,-90.10900947,29.93932508
53073,53073,Catch Basin Drain,Eastbank,STORM,,-90.10890366,29.93923661
53074,53074,Catch Basin Drain,Eastbank,STORM,,-90.10982632,29.93929331
53075,53075,Catch Basin Drain,Eastbank,STORM,,-90.11004614,29.9393291
53076,53076,Catch Basin Drain,Eastbank,STORM,,-90.11100992,29.93872255
53077,53077,Catch Basin Drain,Eastbank,STORM,,-90.11103678,29.93863844
53078,53078,Catch Basin Drain,Eastbank,STORM,,-90.11133904,29.93879622
53079,53079,Catch Basin Drain,Eastbank,STORM,,-90.11133734,29.93870059
53080,53080,Catch Basin Drain,Eastbank,STORM,,-90.11117367,29.93859159
53081,53081,Catch Basin Drain,Eastbank,STORM,,-90.11126098,29.93860927
53082,53082,Catch Basin Drain,Eastbank,STORM,,-90.11127213,29.9382257
53083,53083,Catch Basin Drain,Eastbank,STORM,,-90.11135596,29.9382346
53084,53084,Catch Basin Drain,Eastbank,STORM,,-90.1112736,29.93781328
53085,53085,Catch Basin Drain,Eastbank,STORM,,-90.11128437,29.93775402
53086,53086,Catch Basin Drain,Eastbank,STORM,,-90.11157774,29.93787547
53087,53087,Catch Basin Drain,Eastbank,STORM,,-90.11159432,29.93781064
53088,53088,Catch Basin Drain,Eastbank,STORM,,-90.1114014,29.93768762
53089,53089,Catch Basin Drain,Eastbank,STORM,,-90.11149892,29.93769165
53090,53090,Catch Basin Drain,Eastbank,STORM,,-90.11157979,29.93741557
53091,53091,Catch Basin Drain,Eastbank,STORM,,-90.11148981,29.93738099
53092,53092,Catch Basin Drain,Eastbank,STORM,,-90.11150694,29.93703684
53093,53093,Catch Basin Drain,Eastbank,STORM,,-90.11150771,29.93697436
53094,53094,Catch Basin Drain,Eastbank,STORM,,-90.11182691,29.93709605
53095,53095,Catch Basin Drain,Eastbank,STORM,,-90.11182757,29.93704232
53096,53096,Catch Basin Drain,Eastbank,STORM,,-90.11162558,29.93683985
53097,53097,Catch Basin Drain,Eastbank,STORM,,-90.11173215,29.93686646
53098,53098,Catch Basin Drain,Eastbank,STORM,,-90.11169769,29.9365162
53099,53099,Catch Basin Drain,Eastbank,STORM,,-90.11181715,29.93654543
53100,53100,Catch Basin Drain,Eastbank,STORM,,-90.11205853,29.93616649
53101,53101,Catch Basin Drain,Eastbank,STORM,,-90.11207873,29.93609919
53102,53102,Catch Basin Drain,Eastbank,STORM,,-90.11173215,29.9361041
53103,53103,Catch Basin Drain,Eastbank,STORM,,-90.11172666,29.93602531
53104,53104,Catch Basin Drain,Eastbank,STORM,,-90.11198365,29.93595458
53105,53105,Catch Basin Drain,Eastbank,STORM,,-90.11188357,29.93592491
53106,53106,Catch Basin Drain,Eastbank,STORM,,-90.11097413,29.93578711
53107,53107,Catch Basin Drain,Eastbank,STORM,,-90.11075819,29.93572824
53108,53108,Catch Basin Drain,Eastbank,STORM,,-90.11065645,29.93583477
53109,53109,Catch Basin Drain,Eastbank,STORM,,-90.11062624,29.93589948
53110,53110,Catch Basin Drain,Eastbank,STORM,,-90.11099136,29.93596224
53111,53111,Catch Basin Drain,Eastbank,STORM,,-90.11100585,29.93589176
53112,53112,Catch Basin Drain,Eastbank,STORM,,-90.10990199,29.93575402
53113,53113,Catch Basin Drain,Eastbank,STORM,,-90.10986749,29.93570059
53114,53114,Catch Basin Drain,Eastbank,STORM,,-90.11000117,29.93562247
53115,53115,Catch Basin Drain,Eastbank,STORM,,-90.11006901,29.93564872
53116,53116,Catch Basin Drain,Eastbank,STORM,,-90.11015852,29.93572017
53117,53117,Catch Basin Drain,Eastbank,STORM,,-90.11014437,29.93582127
53118,53118,Catch Basin Drain,Eastbank,STORM,,-90.10928409,29.93571203
53119,53119,Catch Basin Drain,Eastbank,STORM,,-90.10928472,29.9356608
53120,53120,Catch Basin Drain,Eastbank,STORM,,-90.10902168,29.93569834
53121,53121,Catch Basin Drain,Eastbank,STORM,,-90.10901216,29.93565576
53122,53122,Catch Basin Drain,Eastbank,STORM,,-90.10919841,29.93556126
53123,53123,Catch Basin Drain,Eastbank,STORM,,-90.1091067,29.93613656
53124,53124,Catch Basin Drain,Eastbank,STORM,,-90.1091783,29.93614847
53125,53125,Catch Basin Drain,Eastbank,STORM,,-90.10988993,29.93621133
53126,53126,Catch Basin Drain,Eastbank,STORM,,-90.10997081,29.93622645
53127,53127,Catch Basin Drain,Eastbank,STORM,,-90.10992451,29.93655034
53128,53128,Catch Basin Drain,Eastbank,STORM,,-90.1098342,29.93654388
53129,53129,Catch Basin Drain,Eastbank,STORM,,-90.10915367,29.93651818
53130,53130,Catch Basin Drain,Eastbank,STORM,,-90.10905694,29.93650853
53131,53131,Catch Basin Drain,Eastbank,STORM,,-90.10891867,29.93666846
53132,53132,Catch Basin Drain,Eastbank,STORM,,-90.10891291,29.93661154
53133,53133,Catch Basin Drain,Eastbank,STORM,,-90.10927568,29.93663179
53134,53134,Catch Basin Drain,Eastbank,STORM,,-90.10927495,29.93669115
53135,53135,Catch Basin Drain,Eastbank,STORM,,-90.10971892,29.9367009
53136,53136,Catch Basin Drain,Eastbank,STORM,,-90.10971079,29.93666146
53137,53137,Catch Basin Drain,Eastbank,STORM,,-90.1100076,29.93667859
53138,53138,Catch Basin Drain,Eastbank,STORM,,-90.1099874,29.93674589
53139,53139,Catch Basin Drain,Eastbank,STORM,,-90.10986913,29.93685477
53140,53140,Catch Basin Drain,Eastbank,STORM,,-90.10978088,29.93685458
53141,53141,Catch Basin Drain,Eastbank,STORM,,-90.11037555,29.93680324
53142,53142,Catch Basin Drain,Eastbank,STORM,,-90.11038925,29.93673838
53143,53143,Catch Basin Drain,Eastbank,STORM,,-90.11051617,29.93668582
53144,53144,Catch Basin Drain,Eastbank,STORM,,-90.11070345,29.9367413
53145,53145,Catch Basin Drain,Eastbank,STORM,,-90.11078642,29.93682081
53146,53146,Catch Basin Drain,Eastbank,STORM,,-90.11076991,29.93688002
53147,53147,Catch Basin Drain,Eastbank,STORM,,-90.11039042,29.93717019
53148,53148,Catch Basin Drain,Eastbank,STORM,,-90.11060374,29.93720904
53149,53149,Catch Basin Drain,Eastbank,STORM,,-90.11031205,29.93747691
53150,53150,Catch Basin Drain,Eastbank,STORM,,-90.110516,29.93751879
53151,53151,Catch Basin Drain,Eastbank,STORM,,-90.11057584,29.93761246
53152,53152,Catch Basin Drain,Eastbank,STORM,,-90.11055564,29.93767976
53153,53153,Catch Basin Drain,Eastbank,STORM,,-90.11018703,29.93760884
53154,53154,Catch Basin Drain,Eastbank,STORM,,-90.1102072,29.93754404
53155,53155,Catch Basin Drain,Eastbank,STORM,,-90.10922718,29.93742745
53156,53156,Catch Basin Drain,Eastbank,STORM,,-90.10922604,29.93752055
53157,53157,Catch Basin Drain,Eastbank,STORM,,-90.10901941,29.93746238
53158,53158,Catch Basin Drain,Eastbank,STORM,,-90.10913041,29.93736156
53159,53159,Catch Basin Drain,Eastbank,STORM,,-90.10902643,29.93712376
53160,53160,Catch Basin Drain,Eastbank,STORM,,-90.1091434,29.93712172
53161,53161,Catch Basin Drain,Eastbank,STORM,,-90.1088983,29.93756811
53162,53162,Catch Basin Drain,Eastbank,STORM,,-90.1088935,29.93766742
53163,53163,Catch Basin Drain,Eastbank,STORM,,-90.11017577,29.93800055
53164,53164,Catch Basin Drain,Eastbank,STORM,,-90.11038623,29.93803937
53165,53165,Catch Basin Drain,Eastbank,STORM,,-90.10898017,29.93802942
53166,53166,Catch Basin Drain,Eastbank,STORM,,-90.10910004,29.93802491
53167,53167,Catch Basin Drain,Eastbank,STORM,,-90.11008099,29.93835835
53168,53168,Catch Basin Drain,Eastbank,STORM,,-90.11028783,29.93839964
53169,53169,Catch Basin Drain,Eastbank,STORM,,-90.1099412,29.93840767
53170,53170,Catch Basin Drain,Eastbank,STORM,,-90.10907873,29.93841651
53171,53171,Catch Basin Drain,Eastbank,STORM,,-90.10895907,29.93840415
53172,53172,Catch Basin Drain,Eastbank,STORM,,-90.11038701,29.93850242
53173,53173,Catch Basin Drain,Eastbank,STORM,,-90.11036948,29.93858662
53174,53174,Catch Basin Drain,Eastbank,STORM,,-90.10989795,29.9384835
53175,53175,Catch Basin Drain,Eastbank,STORM,,-90.1091903,29.9385619
53176,53176,Catch Basin Drain,Eastbank,STORM,,-90.10916314,29.9384373
53177,53177,Catch Basin Drain,Eastbank,STORM,,-90.10906622,29.93867635
53178,53178,Catch Basin Drain,Eastbank,STORM,,-90.10894276,29.93868083
53179,53179,Catch Basin Drain,Eastbank,STORM,,-90.1088662,29.93860575
53180,53180,Catch Basin Drain,Eastbank,STORM,,-90.10885728,29.93851381
53181,53181,Catch Basin Drain,Eastbank,STORM,,-90.10993826,29.93888193
53182,53182,Catch Basin Drain,Eastbank,STORM,,-90.11015155,29.93892328
53183,53183,Catch Basin Drain,Eastbank,STORM,,-90.10788782,29.94069189
53184,53184,Catch Basin Drain,Eastbank,STORM,,-90.10800345,29.94074109
53185,53185,Catch Basin Drain,Eastbank,STORM,,-90.10807212,29.94069923
53186,53186,Catch Basin Drain,Eastbank,STORM,,-90.10780898,29.94051057
53187,53187,Catch Basin Drain,Eastbank,STORM,,-90.10694429,29.94017257
53188,53188,Catch Basin Drain,Eastbank,STORM,,-90.10681468,29.94015199
53189,53189,Catch Basin Drain,Eastbank,STORM,,-90.10670028,29.94000345
53190,53190,Catch Basin Drain,Eastbank,STORM,,-90.10588167,29.94000331
53191,53191,Catch Basin Drain,Eastbank,STORM,,-90.10774327,29.94001879
53192,53192,Catch Basin Drain,Eastbank,STORM,,-90.10809786,29.94018019
53193,53193,Catch Basin Drain,Eastbank,STORM,,-90.10705811,29.93966747
53194,53194,Catch Basin Drain,Eastbank,STORM,,-90.10789363,29.93992708
53195,53195,Catch Basin Drain,Eastbank,STORM,,-90.10801004,29.93997066
53196,53196,Catch Basin Drain,Eastbank,STORM,,-90.10682232,29.9395303
53197,53197,Catch Basin Drain,Eastbank,STORM,,-90.10690003,29.93957101
53198,53198,Catch Basin Drain,Eastbank,STORM,,-90.10710615,29.93937797
53199,53199,Catch Basin Drain,Eastbank,STORM,,-90.10711362,29.93929618
53200,53200,Catch Basin Drain,Eastbank,STORM,,-90.10696886,29.93922422
53201,53201,Catch Basin Drain,Eastbank,STORM,,-90.1068416,29.93930489
53202,53202,Catch Basin Drain,Eastbank,STORM,,-90.10685486,29.93904256
53203,53203,Catch Basin Drain,Eastbank,STORM,,-90.10698157,29.93900687
53204,53204,Catch Basin Drain,Eastbank,STORM,,-90.10780192,29.93944944
53205,53205,Catch Basin Drain,Eastbank,STORM,,-90.10780289,29.93937009
53206,53206,Catch Basin Drain,Eastbank,STORM,,-90.10817181,29.93941602
53207,53207,Catch Basin Drain,Eastbank,STORM,,-90.10815151,29.93949206
53208,53208,Catch Basin Drain,Eastbank,STORM,,-90.10794388,29.93928142
53209,53209,Catch Basin Drain,Eastbank,STORM,,-90.10804718,29.93928238
53210,53210,Catch Basin Drain,Eastbank,STORM,,-90.10795695,29.93897659
53211,53211,Catch Basin Drain,Eastbank,STORM,,-90.10807385,29.93898018
53212,53212,Catch Basin Drain,Eastbank,STORM,,-90.10789355,29.9385892
53213,53213,Catch Basin Drain,Eastbank,STORM,,-90.10819197,29.93859198
53214,53214,Catch Basin Drain,Eastbank,STORM,,-90.10819332,29.93848201
53215,53215,Catch Basin Drain,Eastbank,STORM,,-90.1079151,29.93847067
53216,53216,Catch Basin Drain,Eastbank,STORM,,-90.10708518,29.93845731
53217,53217,Catch Basin Drain,Eastbank,STORM,,-90.10710368,29.9385281
53218,53218,Catch Basin Drain,Eastbank,STORM,,-90.10680035,29.93845778
53219,53219,Catch Basin Drain,Eastbank,STORM,,-90.10693059,29.93836839
53220,53220,Catch Basin Drain,Eastbank,STORM,,-90.10702179,29.93836111
53221,53221,Catch Basin Drain,Eastbank,STORM,,-90.10750609,29.93847561
53222,53222,Catch Basin Drain,Eastbank,STORM,,-90.1068018,29.9385734
53223,53223,Catch Basin Drain,Eastbank,STORM,,-90.10626691,29.93860528
53224,53224,Catch Basin Drain,Eastbank,STORM,,-90.10626782,29.93853155
53225,53225,Catch Basin Drain,Eastbank,STORM,,-90.10694455,29.93804982
53226,53226,Catch Basin Drain,Eastbank,STORM,,-90.10703486,29.93805629
53227,53227,Catch Basin Drain,Eastbank,STORM,,-90.10801741,29.93802608
53228,53228,Catch Basin Drain,Eastbank,STORM,,-90.10812978,29.93810586
53229,53229,Catch Basin Drain,Eastbank,STORM,,-90.10804093,29.93768761
53230,53230,Catch Basin Drain,Eastbank,STORM,,-90.10815421,29.93769428
53231,53231,Catch Basin Drain,Eastbank,STORM,,-90.10791835,29.93762148
53232,53232,Catch Basin Drain,Eastbank,STORM,,-90.10792663,29.93753094
53233,53233,Catch Basin Drain,Eastbank,STORM,,-90.1082629,29.93754845
53234,53234,Catch Basin Drain,Eastbank,STORM,,-90.10826835,29.93763036
53235,53235,Catch Basin Drain,Eastbank,STORM,,-90.10718082,29.93756336
53236,53236,Catch Basin Drain,Eastbank,STORM,,-90.10719768,29.93747604
53237,53237,Catch Basin Drain,Eastbank,STORM,,-90.10644195,29.93755647
53238,53238,Catch Basin Drain,Eastbank,STORM,,-90.10682364,29.93761377
53239,53239,Catch Basin Drain,Eastbank,STORM,,-90.10699119,29.93740662
53240,53240,Catch Basin Drain,Eastbank,STORM,,-90.1070758,29.93741054
53241,53241,Catch Basin Drain,Eastbank,STORM,,-90.10667948,29.93743496
53242,53242,Catch Basin Drain,Eastbank,STORM,,-90.10653703,29.93746738
53243,53243,Catch Basin Drain,Eastbank,STORM,,-90.10650971,29.93706344
53244,53244,Catch Basin Drain,Eastbank,STORM,,-90.10664901,29.93705349
53245,53245,Catch Basin Drain,Eastbank,STORM,,-90.1063222,29.93667614
53246,53246,Catch Basin Drain,Eastbank,STORM,,-90.10633395,29.93659564
53247,53247,Catch Basin Drain,Eastbank,STORM,,-90.10686792,29.93663748
53248,53248,Catch Basin Drain,Eastbank,STORM,,-90.10688095,29.93656949
53249,53249,Catch Basin Drain,Eastbank,STORM,,-90.10724986,29.93661542
53250,53250,Catch Basin Drain,Eastbank,STORM,,-90.10722645,29.93653585
53251,53251,Catch Basin Drain,Eastbank,STORM,,-90.10806349,29.93742786
53252,53252,Catch Basin Drain,Eastbank,STORM,,-90.10814449,29.93743424
53253,53253,Catch Basin Drain,Eastbank,STORM,,-90.10807152,29.93706675
53254,53254,Catch Basin Drain,Eastbank,STORM,,-90.10816833,29.93707015
53255,53255,Catch Basin Drain,Eastbank,STORM,,-90.10835501,29.93664884
53256,53256,Catch Basin Drain,Eastbank,STORM,,-90.10842241,29.93659323
53257,53257,Catch Basin Drain,Eastbank,STORM,,-90.10833364,29.93657803
53258,53258,Catch Basin Drain,Eastbank,STORM,,-90.1079936,29.93657611
53259,53259,Catch Basin Drain,Eastbank,STORM,,-90.1079742,29.93663717
53260,53260,Catch Basin Drain,Eastbank,STORM,,-90.10811114,29.93646848
53261,53261,Catch Basin Drain,Eastbank,STORM,,-90.10820505,29.93647498
53262,53262,Catch Basin Drain,Eastbank,STORM,,-90.10641635,29.93648705
53263,53263,Catch Basin Drain,Eastbank,STORM,,-90.10659575,29.93648372
53264,53264,Catch Basin Drain,Eastbank,STORM,,-90.10637482,29.93613048
53265,53265,Catch Basin Drain,Eastbank,STORM,,-90.10656939,29.93611854
53266,53266,Catch Basin Drain,Eastbank,STORM,,-90.10622774,29.93572293
53267,53267,Catch Basin Drain,Eastbank,STORM,,-90.10622236,29.93563539
53268,53268,Catch Basin Drain,Eastbank,STORM,,-90.10632765,29.93553202
53269,53269,Catch Basin Drain,Eastbank,STORM,,-90.10650863,29.93551683
53270,53270,Catch Basin Drain,Eastbank,STORM,,-90.1069383,29.93563894
53271,53271,Catch Basin Drain,Eastbank,STORM,,-90.10693892,29.93558833
53272,53272,Catch Basin Drain,Eastbank,STORM,,-90.10728573,29.93562281
53273,53273,Catch Basin Drain,Eastbank,STORM,,-90.10728242,29.93560028
53274,53274,Catch Basin Drain,Eastbank,STORM,,-90.10708344,29.93544596
53275,53275,Catch Basin Drain,Eastbank,STORM,,-90.10716429,29.93546358
53276,53276,Catch Basin Drain,Eastbank,STORM,,-90.10705609,29.93609496
53277,53277,Catch Basin Drain,Eastbank,STORM,,-90.10713698,29.93610946
53278,53278,Catch Basin Drain,Eastbank,STORM,,-90.1071138,29.93641982
53279,53279,Catch Basin Drain,Eastbank,STORM,,-90.10702902,29.93643027
53280,53280,Catch Basin Drain,Eastbank,STORM,,-90.10700799,29.93709059
53281,53281,Catch Basin Drain,Eastbank,STORM,,-90.10807555,29.93568641
53282,53282,Catch Basin Drain,Eastbank,STORM,,-90.10807658,29.93560206
53283,53283,Catch Basin Drain,Eastbank,STORM,,-90.10834815,29.93562958
53284,53284,Catch Basin Drain,Eastbank,STORM,,-90.10834082,29.93570013
53285,53285,Catch Basin Drain,Eastbank,STORM,,-90.1081678,29.9355348
53286,53286,Catch Basin Drain,Eastbank,STORM,,-90.10826812,29.93554448
53287,53287,Catch Basin Drain,Eastbank,STORM,,-90.10818887,29.93516256
53288,53288,Catch Basin Drain,Eastbank,STORM,,-90.10829842,29.93518045
53289,53289,Catch Basin Drain,Eastbank,STORM,,-90.10915726,29.93517282
53290,53290,Catch Basin Drain,Eastbank,STORM,,-90.10922747,29.93518097
53291,53291,Catch Basin Drain,Eastbank,STORM,,-90.10575485,29.94074762
53292,53292,Catch Basin Drain,Eastbank,STORM,,-90.10586476,29.94073677
53293,53293,Catch Basin Drain,Eastbank,STORM,,-90.10568848,29.94013586
53294,53294,Catch Basin Drain,Eastbank,STORM,,-90.1058056,29.94012196
53295,53295,Catch Basin Drain,Eastbank,STORM,,-90.10559289,29.94003311
53296,53296,Catch Basin Drain,Eastbank,STORM,,-90.10480655,29.94009263
53297,53297,Catch Basin Drain,Eastbank,STORM,,-90.10447892,29.94013019
53298,53298,Catch Basin Drain,Eastbank,STORM,,-90.10459492,29.94020689
53299,53299,Catch Basin Drain,Eastbank,STORM,,-90.10469851,29.94018473
53300,53300,Catch Basin Drain,Eastbank,STORM,,-90.10670491,29.93956857
53301,53301,Catch Basin Drain,Eastbank,STORM,,-90.10583642,29.93954047
53302,53302,Catch Basin Drain,Eastbank,STORM,,-90.10552437,29.93959567
53303,53303,Catch Basin Drain,Eastbank,STORM,,-90.10477896,29.93965245
53304,53304,Catch Basin Drain,Eastbank,STORM,,-90.10446145,29.93962637
53305,53305,Catch Basin Drain,Eastbank,STORM,,-90.1045267,29.93951325
53306,53306,Catch Basin Drain,Eastbank,STORM,,-90.10462655,29.93950293
53307,53307,Catch Basin Drain,Eastbank,STORM,,-90.10559643,29.93945387
53308,53308,Catch Basin Drain,Eastbank,STORM,,-90.10571074,29.93943432
53309,53309,Catch Basin Drain,Eastbank,STORM,,-90.10556109,29.93906049
53310,53310,Catch Basin Drain,Eastbank,STORM,,-90.1056783,29.93903846
53311,53311,Catch Basin Drain,Eastbank,STORM,,-90.10433852,29.93877225
53312,53312,Catch Basin Drain,Eastbank,STORM,,-90.10429583,29.93868499
53313,53313,Catch Basin Drain,Eastbank,STORM,,-90.10465599,29.93874334
53314,53314,Catch Basin Drain,Eastbank,STORM,,-90.10463407,29.93865878
53315,53315,Catch Basin Drain,Eastbank,STORM,,-90.10543867,29.93868941
53316,53316,Catch Basin Drain,Eastbank,STORM,,-90.10573027,29.93866339
53317,53317,Catch Basin Drain,Eastbank,STORM,,-90.10570405,29.93857878
53318,53318,Catch Basin Drain,Eastbank,STORM,,-90.10544347,29.93859072
53319,53319,Catch Basin Drain,Eastbank,STORM,,-90.10501187,29.93862419
53320,53320,Catch Basin Drain,Eastbank,STORM,,-90.10443443,29.93855818
53321,53321,Catch Basin Drain,Eastbank,STORM,,-90.10453146,29.93854409
53322,53322,Catch Basin Drain,Eastbank,STORM,,-90.10551495,29.93849516
53323,53323,Catch Basin Drain,Eastbank,STORM,,-90.1056119,29.93848731
53324,53324,Catch Basin Drain,Eastbank,STORM,,-90.10547574,29.93812548
53325,53325,Catch Basin Drain,Eastbank,STORM,,-90.10558252,29.93813523
53326,53326,Catch Basin Drain,Eastbank,STORM,,-90.10436581,29.93789641
53327,53327,Catch Basin Drain,Eastbank,STORM,,-90.10446276,29.93788856
53328,53328,Catch Basin Drain,Eastbank,STORM,,-90.10423636,29.93780521
53329,53329,Catch Basin Drain,Eastbank,STORM,,-90.10421821,29.93770569
53330,53330,Catch Basin Drain,Eastbank,STORM,,-90.10455928,29.93768263
53331,53331,Catch Basin Drain,Eastbank,STORM,,-90.10458116,29.93777032
53332,53332,Catch Basin Drain,Eastbank,STORM,,-90.10491946,29.93773848
53333,53333,Catch Basin Drain,Eastbank,STORM,,-90.10491038,29.93766029
53334,53334,Catch Basin Drain,Eastbank,STORM,,-90.10531835,29.93762285
53335,53335,Catch Basin Drain,Eastbank,STORM,,-90.10532079,29.93771598
53336,53336,Catch Basin Drain,Eastbank,STORM,,-90.10566533,29.9377017
53337,53337,Catch Basin Drain,Eastbank,STORM,,-90.10566274,29.93762044
53338,53338,Catch Basin Drain,Eastbank,STORM,,-90.10540787,29.93740248
